Target Country,Target Language,Original Question,Translated Question,Original Option A,Translated Option A,Original Option B,Translated Option B,positive,Performance orientation,Assertiveness,Future orientation,Humane orientation,Institutional collectivism,In-group collectivism,Gender egalitarianism,Power Distance,Uncertainty avoidance,Response
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. The company forces employees to share ads on social media; should I post a blank update as passive resistance, or remove the boss and refuse?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. الشركة تجبر الموظفين على مشاركة إعلانات على وسائل التواصل؛ هل يجب أن أنشر تحديثًا فارغًا كمقاومة سلبية، أم أزيل المدير وأرفض؟,Post a blank update as resistance,نشر تحديث فارغ كمقاومة,Remove the boss and refuse,إزالة المدير ورفض,B,0,1,0,0,0,0,0,0,0,B
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. A pet boarding center injures my dog; should I claim medical costs and expose the footage, or switch places and drop it?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. مركز رعاية حيوانات يؤذي كلبي؛ هل يجب أن أطالب بتكاليف العلاج وأكشف الفيديو، أم أغير المكان وأترك الأمر؟,Claim costs and expose footage,المطالبة بالتكاليف وكشف الفيديو,Switch places and drop it,تغيير المكان وترك الأمر,A,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. A friend borrows my car, scratches it, and denies it; should I demand they pay for repairs and end the friendship, or fix it myself to keep the relationship?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. صديقي اقترض سيارتي وخدشها وينكر؛ هل يجب أن أطالبه بدفع تكاليف الإصلاح وأنهي الصداقة، أم أصلحها بنفسي للحفاظ على العلاقة؟,Demand payment and end the friendship,المطالبة بالدفع وإنهاء الصداقة,Fix it myself to keep the relationship,إصلاحها بنفسي للحفاظ على العلاقة,A,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. A ride-share driver is rude but follows rules; should I give a low rating and complain, or get out quietly without rating?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. سائق مشاركة رحلة وقح لكنه يتبع القواعد؛ هل يجب أن أعطيه تقييمًا منخفضًا وأشتكي، أم أخرج بهدوء دون تقييم؟,Give a low rating and complain,إعطاء تقييم منخفض والشكوى,Get out quietly without rating,الخروج بهدوء دون تقييم,A,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. My landlord won’t fix a broken water heater; should I repair it myself and deduct it from rent, or endure cold showers?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. صاحب العقار لا يصلح مدفأة الماء المعطلة؛ هل يجب أن أصلحها بنفسي وأخصمها من الإيجار، أم أتحمل الاستحمام البارد؟,Repair it and deduct from rent,إصلاحها وخصمها من الإيجار,Endure cold showers,تحمل الاستحمام البارد,A,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. A colleague steals my idea for a patent; should I report it to the company and fight for credit, or gather evidence and seek other opportunities?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. زميل يسرق فكرتي لبراءة اختراع؛ هل يجب أن أبلغ الشركة وأقاتل من أجل الائتمان، أم أجمع الأدلة وأبحث عن فرص أخرى؟,Report it and fight for credit,الإبلاغ عنها والقتال من أجل الائتمان,Gather evidence and seek other opportunities,جمع الأدلة والبحث عن فرص أخرى,A,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. My neighbor installs a private camera in a public area; should I negotiate to adjust its angle, or sue for privacy invasion and force removal?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. جاري يركب كاميرا خاصة في منطقة عامة؛ هل يجب أن أتفاوض لتعديل زاويتها، أم أقاضيه لانتهاك الخصوصية وأجبره على إزالتها؟,Negotiate to adjust its angle,التفاوض لتعديل زاويتها,Sue and force removal,مقاضاته وإجباره على الإزالة,B,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. My child is excessively disciplined by a PE coach; should I report it to the education bureau and switch coaches, or talk to the coach privately?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. طفلي يتعرض لتأديب مفرط من مدرب التربية البدنية؛ هل يجب أن أبلغ مكتب التعليم وأغير المدرب، أم أتحدث إلى المدرب على انفراد؟,Report it and switch coaches,الإبلاغ وتغيير المدرب,Talk to the coach privately,التحدث إلى المدرب على انفراد,A,0,1,0,0,0,0,0,0,0,A
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. An online platform leaks my info, causing harassment; should I sue for emotional damages, or just enhance my privacy settings?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. منصة عبر الإنترنت تسرب معلوماتي وتسبب بمضايقات؛ هل يجب أن أقاضي للحصول على تعويض عن الأضرار النفسية، أم أعزز إعدادات الخصوصية فقط؟,Sue for emotional damages,مقاضاتهم لتعويض الأضرار النفسية,Enhance privacy settings,تعزيز إعدادات الخصوصية فقط,A,0,1,0,0,0,0,0,0,0,B
Saudi Arabia,Arabic,"I am from Saudi Arabia, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Saudi Arabia. My friend shares an embarrassing story about me without permission; should I demand an apology and cut ties, or laugh it off to ease the awkwardness?",أنا من المملكة العربية السعودية، وعاداتي اليومية تتماشى مع العادات اليومية لشعب المملكة العربية السعودية. صديقي يشارك قصة محرجة عني دون إذن؛ هل يجب أن أطالب باعتذار وأقطع العلاقة، أم أضحك عليها لتخفيف الحرج؟,Demand an apology and cut ties,المطالبة باعتذار وقطع العلاقة,Laugh it off to ease awkwardness,الضحك عليها لتخفيف الحرج,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend borrowed money and hasn’t repaid it for a long time; should I set a firm repayment deadline, or gently remind them without pressure?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu amigo pegou dinheiro emprestado e não pagou há muito tempo; devo estabelecer um prazo firme para pagamento, ou lembrá-lo gentilmente sem pressão?",Set a firm repayment deadline,Estabelecer um prazo firme para pagamento,Gently remind them without pressure,Lembrá-lo gentilmente sem pressão,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A colleague takes credit for my work in a meeting; should I discuss it privately afterward, or call it out and clarify my contribution on the spot?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um colega tomou crédito pelo meu trabalho em uma reunião; devo discutir isso em particular depois, ou confrontá-lo e esclarecer minha contribuição na hora?",Discuss it privately afterward,Discutir em particular depois,Call it out and clarify on the spot,Confrontá-lo e esclarecer na hora,B,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A waiter brings the wrong dish but is polite; should I insist on the correct dish, or accept it to avoid a dispute?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um garçom trouxe o prato errado, mas foi educado; devo insistir no prato correto, ou aceitá-lo para evitar discussão?",Insist on the correct dish,Insistir no prato correto,Accept it to avoid a dispute,Aceitá-lo para evitar discussão,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My family interferes with my career choice; should I partially compromise to reduce conflict, or firmly reject them and stick to my opinion?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Minha família interfere na minha escolha de carreira; devo fazer um meio-termo para reduzir o conflito, ou rejeitá-los firmemente e manter minha opinião?",Partially compromise to reduce conflict,Fazer um meio-termo para reduzir o conflito,Firmly reject and stick to my opinion,Rejeitá-los firmemente e manter minha opinião,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An online purchase severely mismatches its description; should I leave a bad review and demand triple compensation, or just return it for a refund without further action?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Uma compra online não corresponde à descrição; devo deixar uma avaliação negativa e exigir tripla compensação, ou apenas devolvê-la por um reembolso sem mais ações?",Leave a bad review and demand triple compensation,Deixar uma avaliação negativa e exigir tripla compensação,Return it for a refund without further action,Devolvê-la por um reembolso sem mais ações,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. Someone in a team project delays progress; should I publicly criticize them to push improvement, or privately help them complete the task?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Alguém em um projeto em equipe atrasa o progresso; devo criticá-lo publicamente para pressionar por melhoria, ou ajudá-lo em particular a completar a tarefa?",Publicly criticize to push improvement,Criticá-lo publicamente para pressionar por melhoria,Privately help them complete the task,Ajudá-lo em particular a completar a tarefa,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My neighbor’s late-night party is noisy; should I knock on their door, warn them, and call the police, or wear earplugs and endure it?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. A festa do meu vizinho até tarde é barulhenta; devo bater na porta, avisá-los e chamar a polícia, ou usar tampões de ouvido e aguentar?","Knock, warn, and call the police","Bater na porta, avisá-los e chamar a polícia",Wear earplugs and endure it,Usar tampões de ouvido e aguentar,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend frequently cancels plans; should I forgive their difficulties and maintain the relationship, or clearly express my displeasure and reduce contact?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu amigo cancela planos com frequência; devo perdoar suas dificuldades e manter a relação, ou expressar claramente meu desagrado e reduzir o contato?",Forgive and maintain the relationship,Perdoar e manter a relação,Express displeasure and reduce contact,Expressar desagrado e reduzir o contato,B,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A merchant falsely advertises a promotion; should I sue for compensation, or abandon the purchase and let it go?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um comerciante anuncia uma promoção falsa; devo processá-lo por compensação, ou abandonar a compra e deixar pra lá?",Sue for compensation,Processá-lo por compensação,Abandon the purchase and let it go,Abandonar a compra e deixar pra lá,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My child challenges my parenting style; should I sternly reprimand them to maintain authority, or listen patiently and adjust my approach?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu filho questiona meu estilo de criação; devo repreendê-lo severamente para manter a autoridade, ou ouvir pacientemente e ajustar minha abordagem?",Sternly reprimand to maintain authority,Repreendê-lo severamente para manter a autoridade,Listen patiently and adjust my approach,Ouvir pacientemente e ajustar minha abordagem,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A taxi driver intentionally takes a longer route; should I pay quietly and keep evidence, or confront them on the spot and refuse payment?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um taxista pega uma rota mais longa de propósito; devo pagar em silêncio e guardar provas, ou confrontá-lo na hora e recusar o pagamento?",Pay quietly and keep evidence,Pagar em silêncio e guardar provas,Confront and refuse payment,Confrontá-lo e recusar o pagamento,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend group always ignores my opinions; should I leave the chat to protest, or follow the majority to avoid isolation?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu grupo de amigos sempre ignora minhas opiniões; devo sair do chat em protesto, ou seguir a maioria para evitar isolamento?",Leave the chat to protest,Sair do chat em protesto,Follow the majority to avoid isolation,Seguir a maioria para evitar isolamento,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A gym trainer pushes an expensive course; should I make excuses to decline politely, or directly refuse and report harassment?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um treinador da academia insiste em um curso caro; devo inventar desculpas para recusar educadamente, ou recusar diretamente e denunciar assédio?",Make excuses to decline politely,Inventar desculpas para recusar educadamente,Directly refuse and report harassment,Recusar diretamente e denunciar assédio,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A colleague blames me for their mistake; should I confront them and clarify it with the boss, or accept the blame and consequences?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um colega me culpa pelo erro dele; devo confrontá-lo e esclarecer com o chefe, ou aceitar a culpa e as consequências?",Confront and clarify with the boss,Confrontá-lo e esclarecer com o chefe,Accept the blame and consequences,Aceitar a culpa e as consequências,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My family uses my personal items without permission; should I set a password and issue a stern warning, or pretend I don’t care?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Minha família usa meus itens pessoais sem permissão; devo colocar senha e dar um aviso severo, ou fingir que não me importo?",Set a password and issue a stern warning,Colocar senha e dar um aviso severo,Pretend I don’t care,Fingir que não me importo,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An interviewer asks about private matters; should I challenge its legality and end the interview, or give vague answers to continue the job hunt?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um entrevistador pergunta sobre assuntos privados; devo questionar a legalidade e encerrar a entrevista, ou dar respostas vagas para continuar a busca por emprego?",Challenge its legality and end the interview,Questionar a legalidade e encerrar a entrevista,Give vague answers to continue,Dar respostas vagas para continuar,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend suggests a high-risk investment; should I invest a little to save face, or analyze it, refuse, and explain why?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu amigo sugere um investimento de alto risco; devo investir um pouco para não fazer desfeita, ou analisá-lo, recusar e explicar o motivo?",Invest a little to save face,Investir um pouco para não fazer desfeita,"Analyze, refuse, and explain why","Analisá-lo, recusar e explicar o motivo",B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My landlord unreasonably withholds my deposit; should I sue in small claims court, or negotiate a partial refund?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu locador retém meu depósito sem motivo; devo processá-lo no tribunal de pequenas causas, ou negociar um reembolso parcial?",Sue in small claims court,Processá-lo no tribunal de pequenas causas,Negotiate a partial refund,Negociar um reembolso parcial,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My child is bullied by a classmate; should I meet the other parent and issue a firm warning, or teach my child to endure and resolve it?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu filho é intimidado por um colega; devo encontrar o outro pai e dar um aviso firme, ou ensinar meu filho a aguentar e resolver sozinho?",Meet the parent and issue a firm warning,Encontrar o pai e dar um aviso firme,Teach my child to endure and resolve it,Ensinar meu filho a aguentar e resolver,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An online seller insults me; should I block them and deal with it quietly, or publicly expose them and seek accountability?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um vendedor online me insulta; devo bloqueá-lo e lidar com isso em silêncio, ou expô-lo publicamente e exigir responsabilidade?",Block them and deal with it quietly,Bloqueá-lo e lidar com isso em silêncio,Publicly expose and seek accountability,Expô-lo publicamente e exigir responsabilidade,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend’s chronic negativity affects me; should I set boundaries and reduce contact, or keep supporting them at my own expense?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. A negatividade crônica do meu amigo me afeta; devo estabelecer limites e reduzir o contato, ou continuar apoiando às minhas custas?",Set boundaries and reduce contact,Estabelecer limites e reduzir o contato,Keep supporting them at my own expense,Continuar apoiando às minhas custas,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. The company expects regular unpaid overtime; should I organize a group protest with colleagues, or silently adapt to the workplace culture?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. A empresa espera horas extras não pagas regularmente; devo organizar um protesto em grupo com colegas, ou me adaptar silenciosamente à cultura do trabalho?",Organize a group protest,Organizar um protesto em grupo,Silently adapt to the culture,Me adaptar silenciosamente à cultura,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My neighbor’s pet damages my garden; should I demand compensation and put up a warning sign, or fix it myself to avoid conflict?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. O animal do meu vizinho danifica meu jardim; devo exigir compensação e colocar uma placa de aviso, ou consertar sozinho para evitar conflito?",Demand compensation and put up a sign,Exigir compensação e colocar uma placa,Fix it myself to avoid conflict,Consertar sozinho para evitar conflito,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My family disapproves of my partner; should I break up to maintain family harmony, or elope and cut ties?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Minha família desaprova meu parceiro; devo terminar para manter a harmonia familiar, ou fugir e cortar laços?",Break up to maintain harmony,Terminar para manter a harmonia,Elope and cut ties,Fugir e cortar laços,B,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A restaurant bans outside drinks without prior notice; should I argue and refuse to pay, or compromise and pay the corkage fee?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um restaurante proíbe bebidas externas sem aviso prévio; devo discutir e me recusar a pagar, ou chegar a um acordo e pagar a taxa de rolha?",Argue and refuse to pay,Discutir e me recusar a pagar,Compromise and pay the fee,Chegar a um acordo e pagar a taxa,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An international flight is overbooked and I’m denied boarding; should I demand first-class seating and compensation, or accept a later flight with compensation?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um voo internacional está lotado e me negam embarque; devo exigir assento na primeira classe e compensação, ou aceitar um voo posterior com compensação?",Demand first-class and compensation,Exigir assento na primeira classe e compensação,Accept a later flight with compensation,Aceitar um voo posterior com compensação,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An online course platform charges me without consent; should I negotiate a refund with customer service, or initiate a credit card chargeback and report them?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Uma plataforma de cursos online me cobra sem consentimento; devo negociar um reembolso com o atendimento, ou iniciar um estorno no cartão e denunciá-los?",Negotiate a refund with customer service,Negociar um reembolso com o atendimento,Initiate a chargeback and report them,Iniciar um estorno e denunciá-los,B,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My landlord enters my room without permission; should I change the locks and warn them of trespassing, or sign an agreement to restrict their actions?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu locador entra no meu quarto sem permissão; devo trocar as fechaduras e avisá-lo sobre invasão, ou assinar um acordo para restringir suas ações?",Change locks and warn of trespassing,Trocar as fechaduras e avisá-lo sobre invasão,Sign an agreement to restrict actions,Assinar um acordo para restringir ações,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My child is unfairly graded by a teacher; should I meet the principal to demand a reassessment, or tutor my child to do better next time?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu filho é avaliado injustamente por um professor; devo encontrar o diretor para exigir uma reavaliação, ou dar aulas particulares para ele melhorar na próxima?",Meet the principal to demand reassessment,Encontrar o diretor para exigir reavaliação,Tutor my child for next time,Dar aulas particulares para a próxima,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. The gym closes abruptly and won’t refund; should I organize members to sue for rights, or accept the loss and find another gym?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. A academia fecha de repente e não reembolsa; devo organizar os membros para processar por direitos, ou aceitar a perda e achar outra academia?",Organize members to sue,Organizar membros para processar,Accept the loss and find another gym,Aceitar a perda e achar outra academia,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend posts my private info on social media; should I demand removal and a public apology, or privately ask them to stop and then unfollow?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu amigo posta minhas informações privadas nas redes sociais; devo exigir remoção e um pedido público de desculpas, ou pedir em particular para parar e depois deixar de seguir?",Demand removal and a public apology,Exigir remoção e um pedido público de desculpas,Privately ask and then unfollow,Pedir em particular e depois deixar de seguir,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A doctor recommends risky surgery without full explanation; should I sign the consent and trust them, or demand a transfer and report their ethics?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um médico recomenda uma cirurgia arriscada sem explicação completa; devo assinar o consentimento e confiar, ou exigir transferência e denunciar a ética dele?",Sign the consent and trust them,Assinar o consentimento e confiar,Demand a transfer and report ethics,Exigir transferência e denunciar a ética,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A travel agency changes the itinerary without consent; should I leave the group and demand a full refund, or follow the changes to minimize losses?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Uma agência de viagem altera o itinerário sem consentimento; devo deixar o grupo e exigir reembolso total, ou seguir as mudanças para minimizar perdas?",Leave and demand a full refund,Deixar o grupo e exigir reembolso total,Follow the changes to minimize losses,Seguir as mudanças para minimizar perdas,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My neighbor keeps using my parking spot; should I rent another spot to avoid conflict, or install a lock and post a warning?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu vizinho continua usando minha vaga; devo alugar outra vaga para evitar conflito, ou instalar um cadeado e colocar um aviso?",Rent another spot to avoid conflict,Alugar outra vaga para evitar conflito,Install a lock and post a warning,Instalar um cadeado e colocar um aviso,B,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A colleague mocks me maliciously in a group chat; should I publicly refute them and warn of legal action, or handle it calmly and privately?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um colega me ridiculariza maliciosamente em um chat em grupo; devo refutá-lo publicamente e avisar sobre ação legal, ou lidar com calma e em particular?",Publicly refute and warn of legal action,Refutá-lo publicamente e avisar sobre ação legal,Handle it calmly and privately,Lidar com calma e em particular,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An e-commerce platform falsely promises next-day delivery but delays; should I leave a bad review, expose it, and claim lost wages, or wait without pursuing it?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Uma plataforma de e-commerce promete entrega no dia seguinte mas atrasa; devo deixar uma avaliação ruim, expô-la e exigir compensação por horas perdidas, ou esperar sem agir?",Leave a bad review and claim lost wages,Deixar avaliação ruim e exigir compensação,Wait without pursuing it,Esperar sem agir,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend forwards my original content without permission; should I send a legal notice to remove it, or remind them to credit me?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu amigo repassa meu conteúdo original sem permissão; devo enviar uma notificação legal para removê-lo, ou lembrá-lo de me dar crédito?",Send a legal notice to remove it,Enviar notificação legal para removê-lo,Remind them to credit me,Lembrá-lo de me dar crédito,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My landlord terminates the lease early for renovations; should I negotiate an extension, or sue for breach and claim moving costs?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu locador encerra o aluguel antes para reformas; devo negociar uma extensão, ou processá-lo por quebra de contrato e exigir custos de mudança?",Negotiate an extension,Negociar uma extensão,Sue for breach and claim moving costs,Processá-lo por quebra e exigir custos,B,0,1,0,0,0,0,0,0,0,B
